16,16,16,0
16,16,32,0
16,16,48,0
16,16,64,0
16,16,80,0
16,16,96,0
16,16,112,0
16,16,128,0
16,16,144,0
16,16,160,0
16,16,176,0
16,16,192,0
32,16,16,0
32,16,32,0
32,16,48,0
32,16,64,0
32,16,80,0
32,16,96,0
32,16,112,0
32,16,128,0
32,16,144,0
32,16,160,0
32,16,176,0
32,16,192,0
48,16,16,0
48,16,32,0
48,16,48,0
48,16,64,0
48,16,80,0
48,16,96,0
48,16,112,0
48,16,128,0
48,16,144,0
48,16,160,0
48,16,176,0
48,16,192,0
64,16,16,0
64,16,32,0
64,16,48,0
64,16,64,0
64,16,80,0
64,16,96,0
64,16,112,0
64,16,128,0
64,16,144,0
64,16,160,0
64,16,176,0
64,16,192,0
80,16,16,0
80,16,32,0
80,16,48,0
80,16,64,0
80,16,80,0
80,16,96,0
80,16,112,0
80,16,128,0
80,16,144,0
80,16,160,0
80,16,176,0
80,16,192,1
96,16,16,0
96,16,32,0
96,16,48,0
96,16,64,0
96,16,80,0
96,16,96,0
96,16,112,0
96,16,128,0
96,16,144,0
96,16,160,1
96,16,176,1
96,16,192,1
112,16,16,0
112,16,32,0
112,16,48,0
112,16,64,0
112,16,80,0
112,16,96,0
112,16,112,0
112,16,128,1
112,16,144,1
112,16,160,1
112,16,176,1
112,16,192,1
128,16,16,0
128,16,32,0
128,16,48,0
128,16,64,0
128,16,80,0
128,16,96,0
128,16,112,1
128,16,128,1
128,16,144,1
128,16,160,1
128,16,176,1
128,16,192,1
144,16,16,0
144,16,32,0
144,16,48,0
144,16,64,0
144,16,80,0
144,16,96,1
144,16,112,1
144,16,128,1
144,16,144,1
144,16,160,1
144,16,176,1
144,16,192,1
160,16,16,0
160,16,32,0
160,16,48,0
160,16,64,0
160,16,80,0
160,16,96,1
160,16,112,1
160,16,128,1
160,16,144,1
160,16,160,1
160,16,176,1
160,16,192,1
176,16,16,0
176,16,32,0
176,16,48,0
176,16,64,0
176,16,80,1
176,16,96,1
176,16,112,1
176,16,128,1
176,16,144,1
176,16,160,1
176,16,176,1
176,16,192,1
192,16,16,0
192,16,32,0
192,16,48,0
192,16,64,1
192,16,80,1
192,16,96,1
192,16,112,1
192,16,128,1
192,16,144,1
192,16,160,1
192,16,176,1
192,16,192,1
16,32,16,0
16,32,32,0
16,32,48,0
16,32,64,0
16,32,80,0
16,32,96,0
16,32,112,0
16,32,128,0
16,32,144,0
16,32,160,0
16,32,176,0
16,32,192,0
32,32,16,0
32,32,32,0
32,32,48,0
32,32,64,0
32,32,80,0
32,32,96,0
32,32,112,0
32,32,128,0
32,32,144,0
32,32,160,0
32,32,176,0
32,32,192,0
48,32,16,0
48,32,32,0
48,32,48,0
48,32,64,0
48,32,80,0
48,32,96,0
48,32,112,0
48,32,128,0
48,32,144,0
48,32,160,0
48,32,176,0
48,32,192,0
64,32,16,0
64,32,32,0
64,32,48,0
64,32,64,0
64,32,80,0
64,32,96,0
64,32,112,0
64,32,128,1
64,32,144,1
64,32,160,1
64,32,176,1
64,32,192,1
80,32,16,0
80,32,32,0
80,32,48,0
80,32,64,0
80,32,80,0
80,32,96,1
80,32,112,1
80,32,128,1
80,32,144,1
80,32,160,1
80,32,176,1
80,32,192,1
96,32,16,0
96,32,32,0
96,32,48,0
96,32,64,0
96,32,80,1
96,32,96,1
96,32,112,1
96,32,128,1
96,32,144,1
96,32,160,1
96,32,176,1
96,32,192,1
112,32,16,0
112,32,32,0
112,32,48,0
112,32,64,1
112,32,80,1
112,32,96,1
112,32,112,1
112,32,128,1
112,32,144,1
112,32,160,1
112,32,176,1
112,32,192,1
128,32,16,0
128,32,32,0
128,32,48,0
128,32,64,1
128,32,80,1
128,32,96,1
128,32,112,1
128,32,128,1
128,32,144,1
128,32,160,1
128,32,176,1
128,32,192,1
144,32,16,0
144,32,32,0
144,32,48,1
144,32,64,1
144,32,80,1
144,32,96,1
144,32,112,1
144,32,128,1
144,32,144,1
144,32,160,1
144,32,176,1
144,32,192,1
160,32,16,0
160,32,32,0
160,32,48,1
160,32,64,1
160,32,80,1
160,32,96,1
160,32,112,1
160,32,128,1
160,32,144,1
160,32,160,1
160,32,176,1
160,32,192,1
176,32,16,0
176,32,32,0
176,32,48,1
176,32,64,1
176,32,80,1
176,32,96,1
176,32,112,1
176,32,128,1
176,32,144,1
176,32,160,1
176,32,176,1
176,32,192,1
192,32,16,0
192,32,32,1
192,32,48,1
192,32,64,1
192,32,80,1
192,32,96,1
192,32,112,1
192,32,128,1
192,32,144,1
192,32,160,1
192,32,176,1
192,32,192,1
16,48,16,0
16,48,32,0
16,48,48,0
16,48,64,0
16,48,80,0
16,48,96,0
16,48,112,0
16,48,128,0
16,48,144,0
16,48,160,0
16,48,176,0
16,48,192,0
32,48,16,0
32,48,32,0
32,48,48,0
32,48,64,0
32,48,80,0
32,48,96,0
32,48,112,0
32,48,128,0
32,48,144,0
32,48,160,0
32,48,176,0
32,48,192,0
48,48,16,0
48,48,32,0
48,48,48,0
48,48,64,0
48,48,80,0
48,48,96,0
48,48,112,0
48,48,128,0
48,48,144,0
48,48,160,0
48,48,176,0
48,48,192,1
64,48,16,0
64,48,32,0
64,48,48,0
64,48,64,0
64,48,80,0
64,48,96,0
64,48,112,1
64,48,128,1
64,48,144,1
64,48,160,1
64,48,176,1
64,48,192,1
80,48,16,0
80,48,32,0
80,48,48,0
80,48,64,0
80,48,80,1
80,48,96,1
80,48,112,1
80,48,128,1
80,48,144,1
80,48,160,1
80,48,176,1
80,48,192,1
96,48,16,0
96,48,32,0
96,48,48,0
96,48,64,1
96,48,80,1
96,48,96,1
96,48,112,1
96,48,128,1
96,48,144,1
96,48,160,1
96,48,176,1
96,48,192,1
112,48,16,0
112,48,32,0
112,48,48,0
112,48,64,1
112,48,80,1
112,48,96,1
112,48,112,1
112,48,128,1
112,48,144,1
112,48,160,1
112,48,176,1
112,48,192,1
128,48,16,0
128,48,32,0
