40,40,40,0
40,40,80,0
40,40,120,0
40,40,160,0
40,40,200,0
40,80,40,0
40,80,80,0
40,80,120,0
40,80,160,0
40,80,200,0
40,120,40,0
40,120,80,0
40,120,120,0
40,120,160,0
40,120,200,0
40,160,40,0
40,160,80,0
40,160,120,0
40,160,160,1
40,160,200,0
40,200,40,0
40,200,80,0
40,200,120,0
40,200,160,1
40,200,200,0
80,40,40,0
80,40,80,0
80,40,120,1
80,40,160,1
80,40,200,1
80,80,40,0
80,80,80,1
80,80,120,1
80,80,160,1
80,80,200,1
80,120,40,0
80,120,80,1
80,120,120,1
80,120,160,1
80,120,200,1
80,160,40,0
80,160,80,1
80,160,120,1
80,160,160,1
80,160,200,1
80,200,40,1
80,200,80,1
80,200,120,1
80,200,160,1
80,200,200,1
120,40,40,0
120,40,80,1
120,40,120,1
120,40,160,1
120,40,200,1
120,80,40,0
120,80,80,1
120,80,120,1
120,80,160,1
120,80,200,1
120,120,40,1
120,120,80,1
120,120,120,1
120,120,160,1
120,120,200,1
120,160,40,1
120,160,80,1
120,160,120,1
120,160,160,1
120,160,200,1
120,200,40,1
120,200,80,1
120,200,120,1
120,200,160,1
120,200,200,1
160,40,40,1
160,40,80,1
160,40,120,1
160,40,160,1
160,40,200,1
160,80,40,1
160,80,80,1
160,80,120,1
160,80,160,1
160,80,200,1
160,120,40,1
160,120,80,1
160,120,120,1
160,120,160,1
160,120,200,1
160,160,40,1
160,160,80,1
160,160,120,1
160,160,160,1
160,160,200,1
160,200,40,1
160,200,80,1
160,200,120,1
160,200,160,1
160,200,200,1
200,40,40,1
200,40,80,1
200,40,120,1
200,40,160,1
200,40,200,1
200,80,40,1
200,80,80,1
200,80,120,1
200,80,160,1
200,80,200,1
200,120,40,1
200,120,80,1
200,120,120,1
200,120,160,1
200,120,200,1
200,160,40,1
200,160,80,1
200,160,120,1
200,160,160,1
200,160,200,1
200,200,40,1
200,200,80,1
200,200,120,1
200,200,160,1
200,200,200,1
